# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	27102
#@/user_id	1f16c4d4-a41a-4522-b9ab-3db93a4af922
bu suan 	不酸	c=2 d=3.50302e-09 t=27102
bu suan shen me 	不算什麼	c=1 d=5.3683e-06 t=27102
bu tai 	不太	c=4 d=0.00168667 t=27102
bu tai hao 	不太好	c=0 d=0.0037068 t=27102
bu tai hao yong 	不太好用	c=1 d=0.0372538 t=27102
bu tai xing 	不臺型	c=1 d=5.63663e-21 t=27102
bu tao lun 	不討論	c=1 d=0.571209 t=27102
bu ting 	不停	c=0 d=1.72996e-08 t=27102
bu ting hao 	不挺好	c=1 d=8.85233e-08 t=27102
bu ting yu 	不停雨	c=1 d=1.73863e-07 t=27102
bu tong 	不同	c=30 d=1.00838 t=27102
bu tong yu 	不同於	c=2 d=0.025223 t=27102
bu wan 	不完	c=0 d=0.00728029 t=27102
bu wan 	不玩	c=3 d=0.423162 t=27102
bu wan che 	不玩車	c=1 d=0.0357931 t=27102
bu wan zheng 	不完整	c=1 d=2.73991e-05 t=27102
bu wen 	不問	c=1 d=3.56328e-08 t=27102
bu wen ding 	不穩定	c=1 d=2.3465e-05 t=27102
bu xi 	補習	c=1 d=0.00366107 t=27102
bu xi huan 	不喜歡	c=1 d=0.00086517 t=27102
bu xia 	不下	c=1 d=0.000800719 t=27102
bu xia lai 	不下來	c=0 d=2.60628e-06 t=27102
bu xiang 	不想	c=9 d=0.00876414 t=27102
bu xiang liao 	不想聊	c=1 d=2.05548e-06 t=27102
bu xiang wo 	不想我	c=1 d=0.000829241 t=27102
bu xiang yang 	不像樣	c=0 d=0.029671 t=27102
bu xiang yang zi 	不像樣子	c=1 d=0.298197 t=27102
bu xie 	不寫	c=1 d=0.501576 t=27102
bu xie 	不屑	c=1 d=2.39635e-17 t=27102
bu xin 	不信	c=3 d=0.291753 t=27102
bu xing 	不幸	c=2 d=1.76136e-16 t=27102
bu xing 	不行	c=27 d=0.820974 t=27102
bu xing jie 	步行街	c=1 d=0.00030659 t=27102
bu xing le 	不行了	c=1 d=2.74794e-10 t=27102
bu xiu 	不休	c=1 d=2.05583e-08 t=27102
bu xu yao 	不需要	c=6 d=0.0544757 t=27102
bu yao 	不要	c=26 d=0.367256 t=27102
bu yao gen wo shuo 	不要跟我說	c=1 d=2.61392e-10 t=27102
bu yao kan 	不要看	c=1 d=0.00134011 t=27102
bu yao lian 	不要脸	c=0 d=7.78378e-25 t=27102
bu yao ni 	不要你	c=1 d=0.000808767 t=27102
bu yao qu 	不要去	c=1 d=0.0263839 t=27102
bu yao ye ba 	不要也罷	c=1 d=5.08188e-08 t=27102
bu yao yong 	不要用	c=1 d=8.19009e-05 t=27102
bu ye shi 	不也是	c=1 d=7.2652e-07 t=27102
bu yi xia 	補一下	c=1 d=7.15582e-05 t=27102
bu yi yang 	不一樣	c=6 d=0.323033 t=27102
bu yi zhi 	不一致	c=1 d=7.34071e-11 t=27102
bu yin qi 	不引起	c=1 d=5.96262e-06 t=27102
bu yin ru 	不引入	c=1 d=0.00149594 t=27102
bu ying gai 	不應該	c=2 d=0.618783 t=27102
bu ying xiang 	不影響	c=1 d=0.101774 t=27102
bu yong 	不用	c=25 d=0.932394 t=27102
bu yong guan xin 	不用關心	c=1 d=1.8981e-10 t=27102
bu yuan yi 	不願意	c=1 d=0.00565622 t=27102
bu zai 	不再	c=4 d=0.0880368 t=27102
bu zai 	不在	c=2 d=0.600496 t=27102
bu zai hu 	不在乎	c=1 d=0.162026 t=27102
bu zen me 	不怎麼	c=3 d=5.83244e-11 t=27102
bu zhan 	不沾	c=1 d=2.32315e-05 t=27102
bu zhe teng 	不折騰	c=1 d=0.0277367 t=27102
bu zhi chi 	不支持	c=8 d=0.319255 t=27102
bu zhi dao 	不知道	c=24 d=0.323046 t=27102
bu zhi qian 	不值錢	c=1 d=1.46328e-08 t=27102
bu zhi yu 	不至於	c=3 d=0.358865 t=27102
bu zhong 	不中	c=1 d=1.28823e-09 t=27102
bu zhu 	不住	c=0 d=5.71501e-08 t=27102
bu zhun bei 	不準備	c=1 d=1.02389e-13 t=27102
bu zi ji 	不自己	c=1 d=0.011109 t=27102
bu zi xin 	不自信	c=1 d=0.000858778 t=27102
bu zu wei qi 	不足为奇	c=1 d=2.01965e-05 t=27102
ca jian er guo 	擦肩而過	c=1 d=0.131336 t=27102
cai 	才	c=17 d=0.304489 t=27102
cai 	猜	c=2 d=0.00755912 t=27102
cai 	菜	c=3 d=4.94277e-05 t=27102
cai bu dao 	猜不到	c=1 d=9.84242e-20 t=27102
cai cai 	猜猜	c=1 d=9.59941e-20 t=27102
cai chang 	菜場	c=1 d=3.61775e-10 t=27102
cai dan 	彩蛋	c=2 d=6.40251e-07 t=27102
cai guai 	纔怪	c=1 d=3.51931e-09 t=27102
cai hao 	纔好	c=3 d=8.45807e-05 t=27102
cai hui 	纔會	c=1 d=1.06531e-09 t=27102
cai ji 	採集	c=0 d=8.03065e-10 t=27102
cai ji wang luo 	採集網絡	c=1 d=8.07091e-09 t=27102
cai jing 	財經	c=12 d=8.29637e-15 t=27102
cai jing xin wen 	財經新聞	c=1 d=7.30783e-17 t=27102
cai ke yi 	纔可以	c=1 d=0.0575558 t=27102
cai neng 	才能	c=5 d=0.242926 t=27102
cai shi 	纔是	c=5 d=0.371595 t=27102
cai shi chang 	菜市場	c=2 d=7.39976e-10 t=27102
cai suan 	纔算	c=0 d=0.0250324 t=27102
cai suan hao 	纔算好	c=1 d=0.251579 t=27102
cai xing 	纔行	c=3 d=0.0049667 t=27102
cai yong 	採用	c=1 d=1.37807e-08 t=27102
cai you 	纔有	c=2 d=5.60089e-05 t=27102
cai zheng ting 	財政廳	c=2 d=8.05865e-07 t=27102
cai zi you 	菜籽油	c=1 d=0.238115 t=27102
can guan 	餐館	c=1 d=4.96754e-05 t=27102
can jian 	參見	c=4 d=0.625304 t=27102
can kao 	參考	c=12 d=1.60928 t=27102
can ku 	殘酷	c=1 d=0.13068 t=27102
can shu 	參數	c=32 d=0.71177 t=27102
can yin 	餐飲	c=1 d=0.0893673 t=27102
can zhao 	參照	c=2 d=4.76125e-06 t=27102
cang 	藏	c=1 d=0.207008 t=27102
cang ku 	倉庫	c=2 d=0.606531 t=27102
cang sang 	滄桑	c=1 d=4.85826e-08 t=27102
cao 	操	c=2 d=0.00582847 t=27102
cao 	草	c=30 d=1.49097 t=27102
cao dan 	操蛋	c=2 d=4.78137e-16 t=27102
cao shuai 	草率	c=1 d=0.0303487 t=27102
cao yuan 	草原	c=0 d=1.49981e-05 t=27102
cao zuo 	操作	c=22 d=2.69122 t=27102
cao zuo xi tong 	操作系統	c=5 d=0.000315927 t=27102
cao zuo xi tong yuan li 	操作系統原理	c=1 d=9.03116e-08 t=27102
ce 	測	c=1 d=1.90204e-05 t=27102
ce bian 	側邊	c=1 d=0.000461975 t=27102
ce bian lan 	側邊欄	c=1 d=4.25428e-05 t=27102
ce lian 	側臉	c=1 d=0.000483239 t=27102
ce lue 	策略	c=8 d=1.09314 t=27102
ce lue mo shi 	策略模式	c=2 d=0.217621 t=27102
ce lue zu 	策略組	c=4 d=4.47183e-05 t=27102
ce shi 	測試	c=7 d=0.522046 t=27102
ce su 	測速	c=10 d=0.343009 t=27102
ceng ci 	層次	c=2 d=3.72128e-09 t=27102
ceng ci jie gou 	層次結構	c=1 d=1.97046e-09 t=27102
ceng ji 	層級	c=1 d=2.68611e-07 t=27102
ceng jing 	曾經	c=1 d=1.4059e-08 t=27102
cha 	差	c=1 d=3.58533e-20 t=27102
cha 	插	c=2 d=2.30198e-07 t=27102
cha 	查	c=2 d=0.433874 t=27102
cha 	茶	c=2 d=0.00238156 t=27102
cha bu dao 	查不到	c=1 d=0.0500366 t=27102
cha bu duo 	差不多	c=11 d=0.637628 t=27102
cha cao 	插槽	c=1 d=0.00810722 t=27102
cha cuo 	查錯	c=1 d=1.50186e-20 t=27102
cha dao 	查到	c=1 d=1.43182e-17 t=27102
cha dian 	差點	c=0 d=0.0904837 t=27102
cha dian yi si 	差點意思	c=2 d=0.909373 t=27102
cha fen 	差分	c=1 d=1.09738e-05 t=27102
cha guo 	查過	c=1 d=4.74977e-07 t=27102
cha ji 	差集	c=4 d=4.7128e-05 t=27102
cha jian 	插件	c=26 d=0.425283 t=27102
cha kan 	查看	c=22 d=0.154293 t=27102
cha kan wei lai 	查看未來	c=1 d=2.43339e-21 t=27102
cha le 	差了	c=1 d=6.04636e-23 t=27102
cha le 	查了	c=1 d=2.46253e-14 t=27102
cha li man 	查理曼	c=1 d=0.00222055 t=27102
cha qiu bu duo 	差球不多	c=1 d=5.41654e-23 t=27102
cha xun 	查詢	c=3 d=1.39989e-14 t=27102
cha yi 	差異	c=4 d=6.80141e-06 t=27102
cha yi dian 	差一點	c=1 d=6.94433e-05 t=27102
cha yuan 	差遠	c=1 d=0.109154 t=27102
cha yuan le 	差遠了	c=1 d=0.113042 t=27102
cha zhao 	查找	c=3 d=4.0104e-20 t=27102
cha zhou 	茶軸	c=1 d=5.38128e-05 t=27102
chai 	拆	c=1 d=0.0958472 t=27102
chai bu xia lai 	拆不下來	c=1 d=2.61935e-05 t=27102
chai fen 	拆分	c=1 d=0.980199 t=27102
chai jie 	拆解	c=1 d=1.14629e-18 t=27102
chai jing 	柴靜	c=1 d=2.96297e-14 t=27102
chai kai 	拆開	c=1 d=9.63604e-06 t=27102
chan pin 	產品	c=5 d=0.436071 t=27102
chan shu 	闡述	c=1 d=6.94669e-09 t=27102
chang 	唱	c=2 d=0.000342912 t=27102
chang 	常	c=1 d=7.08703e-09 t=27102
chang 	長	c=3 d=0.138069 t=27102
chang chu 	長處	c=1 d=0.00308872 t=27102
chang de 	唱的	c=1 d=1.55805e-11 t=27102
chang ge 	唱歌	c=1 d=1.5272e-11 t=27102
chang gong 	唱功	c=2 d=1 t=27102
chang jia 	廠家	c=1 d=8.59802e-18 t=27102
chang jian 	常见	c=5 d=1.24736e-05 t=27102
chang jian 	長劍	c=0 d=1.23003e-25 t=27102
chang jiang 	長江	c=0 d=3.70807e-07 t=27102
chang jing 	場景	c=2 d=5.49129e-08 t=27102
chang le 	唱了	c=0 d=5.1197e-08 t=27102
chang le 	長樂	c=1 d=3.08924e-05 t=27102
chang le shou 	唱了首	c=1 d=5.14536e-07 t=27102
chang shi 	嘗試	c=4 d=0.294261 t=27102
chang shi jian 	長時間	c=2 d=5.75754e-06 t=27102
chang tan 	常談	c=1 d=0.26982 t=27102
chang yong 	常用	c=2 d=0.018048 t=27102
chang zi 	場子	c=1 d=0.00763509 t=27102
chao 	抄	c=3 d=0.0532989 t=27102
chao 	炒	c=2 d=0.000225994 t=27102
chao che 	超車	c=1 d=6.67431e-09 t=27102
chao dai 	朝代	c=2 d=4.56103e-21 t=27102
chao guo 	超過	c=1 d=5.04434e-09 t=27102
chao hao 	炒好	c=1 d=1.25642e-09 t=27102
chao ji 	超級	c=1 d=2.08364e-19 t=27102
chao pao 	超跑	c=1 d=0.0294518 t=27102
chao shi 	超市	c=3 d=4.51977e-07 t=27102
chao shi 	超時	c=1 d=0.843665 t=27102
chao xie 	抄寫	c=1 d=1.95996e-05 t=27102
chao yi ge 	抄一個	c=1 d=9.053e-07 t=27102
che 	扯	c=1 d=5.54516e-05 t=27102
che 	車	c=21 d=0.103552 t=27102
che dan 	扯淡	c=1 d=3.52171e-17 t=27102
che deng 	車燈	c=1 d=1.35778e-10 t=27102
che di 	徹底	c=1 d=3.7087e-08 t=27102
che ding 	車頂	c=1 d=0.00117088 t=27102
che hui 	撤回	c=2 d=0.0151463 t=27102
che huo 	車禍	c=0 d=0.000108086 t=27102
che huo shi pin 	車禍視頻	c=1 d=0.00108628 t=27102
che pai 	車牌	c=0 d=0.00200405 t=27102
che pai you dian dong xi 	車牌有點東西	c=1 d=0.020141 t=27102
che shang 	車上	c=3 d=0.000263946 t=27102
che wei 	車位	c=1 d=5.10648e-06 t=27102
che xiao 	撤消	c=1 d=0.900325 t=27102
che xiao 	車削	c=1 d=0.895834 t=27102
che zai 	車載	c=1 d=7.93697e-18 t=27102
che zhan 	車站	c=2 d=3.61025e-15 t=27102
che zhu 	車主	c=2 d=4.39708e-10 t=27102
chen 	陳	c=0 d=1.07306e-07 t=27102
chen mi 	沉迷	c=1 d=1.11548e-21 t=27102
chen mo 	沉默	c=1 d=8.15202e-09 t=27102
chen ping ping 	陳平平	c=2 d=2.18417e-06 t=27102
cheng 	成	c=6 d=0.0138069 t=27102
cheng 	撐	c=2 d=0.337902 t=27102
cheng 	稱	c=0 d=0.000628242 t=27102
cheng ben 	成本	c=1 d=0.000401622 t=27102
cheng du 	成都	c=1 d=1.15463e-15 t=27102
cheng du 	程度	c=1 d=1.82112e-14 t=27102
cheng fen 	成分	c=1 d=1.66184e-05 t=27102
cheng gong 	成公	c=1 d=0.000466618 t=27102
cheng gong 	成功	c=9 d=1.50732 t=27102
cheng guan 	城關	c=1 d=0.00377257 t=27102
cheng le 	成了	c=3 d=3.38166e-09 t=27102
cheng nuo 	承諾	c=2 d=9.9641e-07 t=27102
cheng ren 	承認	c=1 d=1.5535e-06 t=27102
cheng san 	撐傘	c=1 d=2.25795e-23 t=27102
cheng shi 	城市	c=2 d=6.007e-05 t=27102
cheng shu 	成熟	c=1 d=0.0325493 t=27102
cheng wei 	成爲	c=2 d=7.83104e-07 t=27102
cheng xu 	程序	c=21 d=1.74075 t=27102
cheng xu yuan 	程序員	c=2 d=0.0098683 t=27102
cheng yin 	成癮	c=0 d=8.23535e-12 t=27102
cheng zuo 	稱作	c=1 d=5.14711e-11 t=27102
chi 	喫	c=19 d=0.0678809 t=27102
chi 	池	c=2 d=1.86306e-08 t=27102
chi bang 	翅膀	c=1 d=0.143704 t=27102
chi bing fen 	喫冰粉	c=2 d=6.04264e-08 t=27102
chi bu dao 	喫不到	c=1 d=3.08284e-10 t=27102
chi bu liao 	喫不了	c=1 d=3.74661e-10 t=27102
chi bu wan 	喫不完	c=1 d=1.51881e-05 t=27102
chi cun 	尺寸	c=1 d=1.11723e-10 t=27102
chi dao 	喫到	c=2 d=0.164474 t=27102
chi dao 	持刀	c=6 d=0.0162838 t=27102
chi de 	喫得	c=0 d=0.000856561 t=27102
chi de jiang jiu 	喫得講究	c=1 d=0.00860854 t=27102
chi dian 	喫點	c=1 d=3.08231e-08 t=27102
chi dian 	赤电	c=1 d=3.06694e-08 t=27102
chi diao 	喫掉	c=2 d=0.00332928 t=27102
chi duo 	喫多	c=1 d=1.85508e-05 t=27102
chi fan 	喫飯	c=9 d=0.0126614 t=27102
chi fang 	喫放	c=2 d=0.00615802 t=27102
chi ge fan 	喫個飯	c=1 d=1.11453e-11 t=27102
chi gua chi duo 	喫瓜喫多	c=1 d=1.42492e-19 t=27102
chi guo 	喫過	c=1 d=1.28779e-05 t=27102
chi hao 	喫好	c=1 d=5.57296e-05 t=27102
chi huan 	喫換	c=1 d=0.0152222 t=27102
chi hui 	喫灰	c=2 d=1.47899e-16 t=27102
chi hui lai 	喫回來	c=1 d=4.22357e-08 t=27102
chi le 	喫了	c=3 d=0.000129737 t=27102
chi sha 	喫啥	c=1 d=3.52782e-08 t=27102
chi shen me 	吃什麼	c=2 d=0.000746616 t=27102
chi wan 	喫完	c=2 d=0.00449405 t=27102
chi xiao ye 	喫宵夜	c=1 d=0.11475 t=27102
chi xu 	持續	c=2 d=0.000383949 t=27102
chi you 	持有	c=1 d=0.759572 t=27102
chi zao 	遲早	c=2 d=9.31095e-14 t=27102
chi zhe ku 	喫這苦	c=1 d=1.65811e-08 t=27102
chi zhi 	遲滯	c=1 d=1.05964e-05 t=27102
chong 	充	c=0 d=0.000362464 t=27102
chong 	蟲	c=14 d=1.56556 t=27102
chong bai 	崇拜	c=1 d=0.19593 t=27102
chong dian 	充電	c=0 d=7.79199e-08 t=27102
chong dian jia ge 	充電價格	c=1 d=7.83104e-07 t=27102
chong dian qi 	充電器	c=1 d=2.06649e-10 t=27102
chong fen 	充分	c=1 d=0.00400585 t=27102
chong feng 	衝鋒	c=1 d=1.26117e-24 t=27102
chong fu 	重複	c=4 d=1.73864e-05 t=27102
chong fu shi yong 	重複使用	c=1 d=0.239309 t=27102
chong ji 	衝擊	c=1 d=0.000147748 t=27102
chong lang 	衝浪	c=1 d=6.8256e-08 t=27102
chong man 	充滿	c=1 d=0.236928 t=27102
chong pai 	重排	c=0 d=1.47062e-09 t=27102
chong qi 	重啓	c=7 d=0.777983 t=27102
chong shi 	充實	c=1 d=2.81654e-06 t=27102
chong tu 	衝突	c=4 d=0.249078 t=27102
chong xia 	衝下	c=0 d=1.10363e-14 t=27102
chong xia liang 	衝下涼	c=1 d=1.10916e-13 t=27102
chong xin 	重新	c=18 d=2.85529 t=27102
chong yi hui 	充一會	c=1 d=0.00364281 t=27102
chong zhi 	充值	c=1 d=1.50007e-06 t=27102
chong zhi 	重置	c=2 d=3.16541e-06 t=27102
chou 	丑	c=1 d=5.0959e-11 t=27102
chou 	愁	c=0 d=6.86098e-11 t=27102
chou 	抽	c=2 d=1.19892e-19 t=27102
chou 	瞅	c=1 d=0.000746586 t=27102
chou chou 	瞅瞅	c=6 d=0.256537 t=27102
chou feng 	抽風	c=2 d=0.00172937 t=27102
chou kong 	抽空	c=6 d=0.467666 t=27102
chou le 	抽了	c=1 d=1.44125e-06 t=27102
chou le 	瞅了	c=1 d=0.000742862 t=27102
chou ti 	抽屜	c=1 d=0.189191 t=27102
chou xiang 	抽象	c=9 d=1.29878 t=27102
chou xiang gong chang 	抽象工廠	c=2 d=7.21534e-23 t=27102
chou yan 	抽菸	c=4 d=2.43739e-19 t=27102
chou zhi 	抽紙	c=1 d=8.51391e-20 t=27102
chu 	出	c=12 d=0.463245 t=27102
chu 	處	c=2 d=0.257947 t=27102
chu 	除	c=1 d=1.30476e-12 t=27102
chu ai ji ji 	出埃及記	c=1 d=4.04817e-09 t=27102
chu bu lai 	出不來	c=2 d=1.3606e-05 t=27102
chu chai 	出差	c=1 d=5.07221e-15 t=27102
chu chu mao lu 	初出茅庐	c=1 d=6.51506e-19 t=27102
chu ci 	初次	c=1 d=1.14867e-13 t=27102
chu cuo 	出錯	c=1 d=0.00585769 t=27102
chu fa 	出發	c=4 d=0.0107309 t=27102
chu fa 	觸發	c=1 d=5.79034e-14 t=27102
chu fei 	除非	c=1 d=2.88186e-11 t=27102
chu ge 	出個	c=1 d=4.65492e-05 t=27102
chu gei ni 	出給你	c=1 d=0.000102566 t=27102
chu han 	出汗	c=1 d=5.12129e-07 t=27102
chu jing 	出境	c=1 d=1.00051e-06 t=27102
chu jing 	出鏡	c=1 d=9.90555e-07 t=27102
chu ju 	初具	c=1 d=2.15529e-05 t=27102
chu ku 	出庫	c=1 d=0.00052611 t=27102
chu lai 	出來	c=9 d=0.238115 t=27102
chu le 	除了	c=12 d=0.774916 t=27102
chu li 	處理	c=42 d=0.780217 t=27102
chu li qi 	處理器	c=2 d=0.744532 t=27102
chu li qi shi jian 	處理器世间	c=1 d=0.733447 t=27102
chu lian 	初戀	c=1 d=1.42764e-12 t=27102
chu lu 	出路	c=1 d=2.10243e-07 t=27102
chu men 	出門	c=3 d=2.43091e-09 t=27102
chu o 	出哦	c=1 d=1.47774e-06 t=27102
chu qian 	出錢	c=2 d=0.0111462 t=27102
chu qu 	出去	c=11 d=0.657053 t=27102
chu qu wan 	出去玩	c=1 d=0.000464291 t=27102
chu shi hua 	初始化	c=3 d=0.97531 t=27102
chu xian 	出現	c=7 d=0.914629 t=27102
chu xian de 	出現的	c=1 d=2.42085e-19 t=27102
chu xian yi xie 	出現一些	c=1 d=1.49437e-20 t=27102
chu xing 	雛形	c=1 d=2.18786e-05 t=27102
chu zi 	出自	c=1 d=0.0376283 t=27102
chu zu 	出租	c=1 d=0.0112819 t=27102
chu zu che 	出租車	c=2 d=5.51264e-07 t=27102
chuan 	穿	c=1 d=3.8901e-11 t=27102
chuan bo 	傳播	c=1 d=4.42941e-09 t=27102
chuan cha 	穿插	c=1 d=0.085435 t=27102
chuan dao 	傳到	c=1 d=8.31529e-07 t=27102
chuan di 	傳遞	c=4 d=0.00337959 t=27102
chuan lian 	串連	c=1 d=1.48899e-07 t=27102
chuan pu 	川普	c=1 d=4.50645e-06 t=27102
chuan tong 	傳統	c=1 d=1.38521e-10 t=27102
chuan yan 	傳言	c=1 d=5.05911e-14 t=27102
chuang 	創	c=1 d=4.17146e-09 t=27102
chuang 	牀	c=2 d=0.000125903 t=27102
chuang jian 	創建	c=36 d=2.65096 t=27102
chuang jian yi ge 	創建一個	c=1 d=2.16124e-08 t=27102
chuang kou 	窗口	c=1 d=2.67918e-06 t=27102
chuang lian 	窗簾	c=1 d=0.000297529 t=27102
chuang shang 	牀上	c=3 d=1.97489e-06 t=27102
chuang xin 	創新	c=1 d=0.0195457 t=27102
chuang zao 	創造	c=1 d=1.04241e-18 t=27102
chuang zuo 	創作	c=7 d=0.000697716 t=27102
chui 	吹	c=0 d=0.0193013 t=27102
chui de 	吹的	c=1 d=4.72608e-07 t=27102
chui niu bi 	吹牛逼	c=1 d=0.19398 t=27102
chun 	純	c=2 d=6.39325e-06 t=27102
chun cui 	純粹	c=1 d=0.00100276 t=27102
chun tian 	春天	c=1 d=3.92373e-24 t=27102
chun wen ben 	純文本	c=3 d=0.000235432 t=27102
chun wen ben wen jian 	純文本文件	c=1 d=6.70548e-05 t=27102
chun xue 	純血	c=1 d=1.53037e-06 t=27102
ci 	次	c=11 d=0.331211 t=27102
ci 	此	c=8 d=0.0268493 t=27102
ci 	詞	c=3 d=0.0799161 t=27102
ci bo ke 	此博客	c=1 d=0.124307 t=27102
ci chu 	此處	c=1 d=0.786628 t=27102
ci ci 	此次	c=2 d=1.39528e-07 t=27102
ci dao 	磁道	c=0 d=1.7368e-25 t=27102
ci dian 	詞典	c=13 d=1.76476 t=27102
ci fang shi 	此方式	c=1 d=1.27211e-08 t=27102
ci hui 	詞彙	c=1 d=0.955997 t=27102
ci ku 	詞庫	c=17 d=9.51129 t=27102
ci mu lu 	次目錄	c=1 d=3.43301e-11 t=27102
ci pan 	磁盤	c=2 d=0.763379 t=27102
ci pei zhi 	次配置	c=1 d=0.0144076 t=27102
ci pin 	詞頻	c=1 d=1.11415e-07 t=27102
ci shi 	此時	c=5 d=0.240508 t=27102
ci shu 	次數	c=1 d=0.0584257 t=27102
ci tiao 	词条	c=1 d=0.878095 t=27102
ci tie kuang 	磁鐵礦	c=1 d=1.6371e-05 t=27102
ci wai 	此外	c=4 d=0.78151 t=27102
ci wen 	此文	c=2 d=2.56792e-07 t=27102
ci xiang 	此項	c=2 d=4.67093e-07 t=27102
ci xiang mu 	此項目	c=1 d=6.50731e-05 t=27102
cong 	從	c=34 d=1.9177 t=27102
cong hua 	蔥花	c=1 d=1.43846e-09 t=27102
cong ming 	聰明	c=2 d=2.67462e-11 t=27102
cong na li 	從哪裏	c=0 d=2.94568e-05 t=27102
cong zheng 	從政	c=1 d=5.35444e-05 t=27102
cong zhong 	從中	c=1 d=3.07802e-21 t=27102
cou shu 	湊數	c=1 d=1.50395e-07 t=27102
cu 	粗	c=0 d=3.68067e-08 t=27102
cu jin 	促進	c=1 d=0.00304273 t=27102
cu yi dian 	粗一點	c=1 d=3.69912e-07 t=27102
cui 	脆	c=1 d=0.000149981 t=27102
cui hui 	催毀	c=0 d=2.87785e-25 t=27102
cui yong yuan 	崔永元	c=1 d=2.86106e-14 t=27102
cun 	存	c=1 d=2.65893e-05 t=27102
cun 	寸	c=2 d=2.67226e-05 t=27102
cun 	村	c=2 d=6.30173e-08 t=27102
cun chu 	存儲	c=7 d=0.00132495 t=27102
cun fang 	存放	c=3 d=0.0639279 t=27102
cun ru 	存入	c=5 d=1.58344e-18 t=27102
cun zai 	存在	c=12 d=0.0264363 t=27102
cuo 	錯	c=4 d=0.846019 t=27102
cuo guo 	錯過	c=1 d=2.15639e-11 t=27102
cuo wu 	錯誤	c=2 d=0.995012 t=27102
da 	大	c=10 d=0.231078 t=27102
da 	打	c=5 d=0.9095 t=27102
da 	搭	c=0 d=9.56486e-08 t=27102
da 	答	c=2 d=0.000542133 t=27102
da an 	答案	c=2 d=3.44904e-07 t=27102
da ba 	大巴	c=5 d=0.0184811 t=27102
da ban 	打扮	c=1 d=3.8794e-08 t=27102
da bao 	大包	c=1 d=0.0113902 t=27102
da bao 	打包	c=1 d=0.0114473 t=27102
da bu da 	大不大	c=1 d=0.00323088 t=27102
da bu fen 	大部分	c=2 d=4.38459e-07 t=27102
da bu kai 	打不開	c=1 d=2.64109e-14 t=27102
da che 	大車	c=3 d=0.000657276 t=27102
da che 	打車	c=1 d=0.00019647 t=27102
da cheng shi 	大城市	c=1 d=6.02357e-08 t=27102
da dao 	達到	c=1 d=3.84407e-18 t=27102
da dian hua 	打電話	c=3 d=0.000907334 t=27102
da du 	打賭	c=1 d=3.88812e-05 t=27102
da er 	大二	c=1 d=2.09159e-05 t=27102
da fen qi 	達芬奇	c=1 d=2.34124e-08 t=27102
da fen qi mi ma 	達芬奇密碼	c=4 d=0.000251014 t=27102
da fu wu qi 	搭服務器	c=1 d=9.6128e-07 t=27102
da gai 	大概	c=2 d=2.83481e-15 t=27102
da gai lv 	大概率	c=1 d=0.0352602 t=27102
da ge 	打個	c=0 d=0.000199922 t=27102
da ge yang 	打個樣	c=1 d=0.00200924 t=27102
da gong 	打工	c=0 d=0.000324708 t=27102
da gong ren 	打工人	c=2 d=0.00676331 t=27102
da gu 	大谷	c=0 d=6.05377e-09 t=27102
da gu xiang ping 	大谷翔平	c=1 d=6.08411e-08 t=27102
da hai 	大海	c=1 d=0.044601 t=27102
da hou bi yin 	打後鼻音	c=1 d=8.67557e-06 t=27102
da hui 	大會	c=1 d=2.98654e-19 t=27102
da ji 	打機	c=1 d=0.0862936 t=27102
da ji huang 	大飢荒	c=1 d=2.37008e-05 t=27102
da ji yuan 	大紀元	c=2 d=0.308819 t=27102
da jia 	大家	c=4 d=0.66906 t=27102
da jian 	搭建	c=1 d=3.37259e-08 t=27102
da kai 	打開	c=18 d=0.367879 t=27102
da ke bu bi 	大可不必	c=1 d=0.000829241 t=27102
da kuai ren xin 	大快人心	c=1 d=0.00142298 t=27102
da lao 	大佬	c=3 d=3.41414e-05 t=27102
da le 	大了	c=0 d=0.0102284 t=27102
da li 	打理	c=1 d=5.61634e-08 t=27102
da lu 	大陸	c=3 d=0.00162147 t=27102
da lu di qu 	大陸地區	c=1 d=0.283654 t=27102
da ma jiang 	打麻將	c=1 d=0.000122794 t=27102
da mo xing 	大模型	c=1 d=3.91839e-08 t=27102
da qiao 	大橋	c=1 d=3.74533e-06 t=27102
da qiao xiao qiao 	大喬小喬	c=1 d=7.30162e-07 t=27102
da rao le 	打擾了	c=1 d=1.56533e-07 t=27102
da ren 	大人	c=1 d=0.000596161 t=27102
da ru 	打入	c=1 d=0.588605 t=27102
da san 	大三	c=1 d=2.31157e-05 t=27102
da shang 	打上	c=2 d=0.0623495 t=27102
da sheng li 	大勝利	c=1 d=1.886e-23 t=27102
da shi xiong 	大師兄	c=1 d=0.00096344 t=27102
da suan 	打算	c=1 d=4.64449e-08 t=27102
da tai yang 	大太陽	c=1 d=7.50584e-08 t=27102
da wan shang 	大晚上	c=2 d=0.123687 t=27102
da wen jian 	大文件	c=1 d=0.034562 t=27102
da xiao 	大小	c=1 d=0.000294568 t=27102
da xiao xie 	大小寫	c=1 d=1.94079e-07 t=27102
da xie 	大寫	c=4 d=0.188247 t=27102
da xuan 	大選	c=1 d=3.58686e-21 t=27102
da xue 	大學	c=1 d=0.467666 t=27102
da xue fen fei 	大雪紛飛	c=1 d=0.66365 t=27102
